;createTime;specificEnergy (kWh/kWp);plantid;dayEnergy (kWh);irradiation (Wh/msq)
25;2019-04-26;2,8;100127;29727,95;330,032789487071
26;2019-04-27;2,68;100127;28407,78;319,488243862274
27;2019-04-28;4,72;100127;50049,34;554,735696222809
28;2019-04-29;6,22;100127;65946,82;727,068396641413
29;2019-04-30;5,82;100127;61713,39;675,880874125158
30;2020-10-31;1;100127;10563,2;127,95134645301
0;2019-05-01;2,34;100127;24776,3;277,961186949293
1;2019-05-02;5,04;100127;53417,11;656,084517826171
2;2019-05-03;4,23;100127;44799,2;533,140239145445
3;2019-05-04;4,69;100127;49654,27;564,80549332225
4;2019-05-05;5,13;100127;54395,25;639,314409077778
5;2019-05-06;4,69;100127;49754,85;592,336622386816
6;2019-05-07;4,48;100127;47505,92;568,958378177389
7;2019-05-08;3,83;100127;40637,65;448,084584189886
8;2019-05-09;3,4;100127;35998,41;415,094721265586
9;2019-05-10;1,96;100127;20754,7;231,137414769199
10;2019-05-11;6,24;100127;66106,97;774,966188406949
11;2019-05-12;6,3;100127;66791,81;805,377047808387
12;2019-05-13;5,77;100127;61191,53;734,058751576404
13;2019-05-14;5,99;100127;63457,06;679,967286366967
14;2019-05-15;5,1;100127;54038;601,941231117063
15;2019-05-16;6,57;100127;69643,27;769,68308613695
16;2019-05-17;1;100127;10607,42;125,891122965472
17;2019-05-18;3,57;100127;37841,95;411,24396555556
18;2019-05-19;4,96;100127;52568,07;589,752430057495
19;2019-05-20;5,96;100127;63162,46;708,692162217202
20;2019-05-21;1,7;100127;17996,21;204,38696515527
21;2019-05-22;1,51;100127;16003,93;172,56984514011
22;2019-05-23;5,73;100127;60734,66;685,79132058644
23;2019-05-24;2,55;100127;27034,46;311,170062360321
24;2019-05-25;4,7;100127;49786,27;623,730472994675
25;2019-05-26;3,63;100127;38475,71;475,129589894876
26;2019-05-27;2,93;100127;31015,39;351,124228313048
27;2019-05-28;5;100127;52999,03;639,466052599948
28;2019-05-29;5,19;100127;55012,98;640,365163359176
29;2019-05-30;1,7;100127;17972,23;203,198766371962
30;2019-05-31;6,42;100127;68022,4;787,299831602944
31;2020-10-31;1;100127;10563,2;127,95134645301
0;2019-06-01;2,79;100127;29535,1;324,915773494282
1;2019-06-02;6,07;100127;64312,01;709,616441591265
2;2019-06-03;3,24;100127;34297,38;374,893638576267
3;2019-06-04;6,75;100127;71578,4;819,443838750118
4;2019-06-05;5,67;100127;60130,12;644,029534031409
5;2019-06-06;4,57;100127;48436,38;555,505609347313
6;2019-06-07;6,43;100127;68174,3;775,006096258337
7;2019-06-08;3,03;100127;32143,56;362,183348688592
8;2019-06-09;4,77;100127;50560,26;617,747055255111
9;2019-06-10;4,13;100127;43731,42;468,284891337275
10;2019-06-11;1,78;100127;18811,84;213,498318650341
11;2019-06-12;1,09;100127;11573,55;136,578651639683
12;2019-06-13;5,11;100127;54138,72;626,835675832769
13;2019-06-14;5,35;100127;56724,21;645,684593824384
14;2019-06-15;2,72;100127;28847,35;309,977886013744
15;2019-06-16;5,65;100127;59834,47;647,087727043727
16;2019-06-17;4,76;100127;50400,21;579,416309908932
17;2019-06-18;4,19;100127;44378,68;499,927108226746
18;2019-06-19;5,92;100127;62772,62;704,318099640812
19;2019-06-20;3,14;100127;33297,85;367,831164390093
20;2019-06-21;4,27;100127;45270,92;523,591599098218
21;2019-06-22;5,78;100127;61212,9;726,487753004326
22;2019-06-23;5,9;100127;62544,85;706,731302767884
23;2019-06-24;6,82;100127;72230,01;791,601432223329
24;2019-06-25;6;100127;63582,37;688,553092900271
25;2019-06-26;4,67;100127;49489,8;563,537185022231
26;2019-06-27;6,27;100127;66415,73;770,753659482211
27;2019-06-28;6,33;100127;67088,89;758,703833951468
28;2019-06-29;6,56;100127;69570,92;772,897847453922
29;2019-06-30;6,59;100127;69802,64;758,229650961644
30;2020-10-31;1;100127;10563,2;127,95134645301
0;2019-07-01;4,09;100127;43326,75;522,434861491731
1;2019-07-02;5,06;100127;53637,1;643,112890971455
2;2019-07-03;4,92;100127;52141,58;602,619119181345
3;2019-07-04;1,9;100127;20168,99;230,622898499839
4;2019-07-05;7,13;100127;75594,18;861,503240271124
5;2019-07-06;3,57;100127;37835,51;431,806189849061
6;2019-07-07;3,13;100127;33217,44;372,529990012319
7;2019-07-08;5,04;100127;53445,74;628,077602117822
8;2019-07-09;5,95;100127;63081,3;742,222612385705
9;2019-07-10;7,07;100127;74891,95;844,554207371068
10;2019-07-11;2,72;100127;28865,27;317,619953051599
11;2019-07-12;4,46;100127;47287,8;523,218932844438
12;2019-07-13;6,1;100127;64666,33;756,410773596525
13;2019-07-14;3,3;100127;35025,5;381,372272283469
14;2019-07-15;3,01;100127;31947,83;351,539003955288
15;2019-07-16;4,44;100127;47057,04;553,543088630125
16;2019-07-17;4,99;100127;52865,39;597,145947460203
17;2019-07-18;5,02;100127;53223,54;598,016902389677
18;2019-07-19;3,23;100127;34255,72;375,681962499183
19;2019-07-20;3,17;100127;33603,58;365,018153102256
20;2019-07-21;2,7;100127;28582,45;305,656470870557
21;2019-07-22;1,87;100127;19770,47;225,769441644127
22;2019-07-23;5,99;100127;63487,55;722,499069665284
23;2019-07-24;6,42;100127;68049,53;724,878104218174
24;2019-07-25;6,19;100127;65581,99;694,344930445691
25;2019-07-26;6,02;100127;63819,97;689,644204896182
26;2019-07-27;5,88;100127;62275,61;683,445339902485
27;2019-07-28;4,18;100127;44269,2;472,511136933262
28;2019-07-29;4,11;100127;43526,95;463,864767346885
29;2019-07-30;3,5;100127;37146,7;405,529413373434
30;2019-07-31;2,84;100127;30072,05;332,657269963776
31;2020-10-31;1;100127;10563,2;127,95134645301
0;2019-08-01;2,46;100127;26046,32;278,504369798307
1;2019-08-02;4,79;100127;50750,78;569,364555942672
2;2019-08-03;5,47;100127;58012,14;643,962628778279
3;2019-08-04;2,36;100127;24960,5;275,381540062401
4;2019-08-05;2,37;100127;25165,4;282,425706001874
5;2019-08-06;4,73;100127;50127,96;577,048540570308
6;2019-08-07;3,15;100127;33348;366,77722640527
7;2019-08-08;3,41;100127;36108,61;401,894515618356
8;2019-08-09;3,75;100127;39698,67;440,827625745902
9;2019-08-10;3,46;100127;36688,27;413,148600953391
10;2019-08-11;3,72;100127;39423,36;456,346098723429
11;2019-08-12;5,19;100127;55016,38;640,482600987824
12;2019-08-13;3,81;100127;40345,13;438,59638240242
13;2019-08-14;4,56;100127;48379,89;551,948916941239
14;2019-08-15;1,67;100127;17717,07;200,172045079038
15;2019-08-16;2,97;100127;31476,5;340,907280988518
16;2019-08-17;2,25;100127;23794,34;262,03258945869
17;2019-08-18;1,59;100127;16853,97;195,946319575166
18;2019-08-19;3,89;100127;41236,37;457,26642877389
19;2019-08-20;4,92;100127;52113,93;591,168325912112
20;2019-08-21;4,53;100127;47957,65;536,394886220053
21;2019-08-22;3,24;100127;34322,62;373,16737517957
22;2019-08-23;3,09;100127;32716,06;357,935619692066
23;2019-08-24;5,53;100127;58630,14;619,168063540141
24;2019-08-25;5,77;100127;61186,89;637,451056723648
25;2019-08-26;4,12;100127;43665,63;466,588988423002
26;2019-08-27;4,54;100127;48068,96;514,501996305821
27;2019-08-28;4,74;100127;50234,81;530,216153135371
28;2019-08-29;2,2;100127;23340,58;256,710843081754
29;2019-08-30;3,45;100127;36531,44;392,546925254414
30;2019-08-31;5,27;100127;55891,64;587,204075107002
31;2020-10-31;1;100127;10563,2;127,95134645301
0;2019-09-01;3,04;100127;32235,53;357,250055219156
1;2019-09-02;4,22;100127;44673,68;501,245310480298
2;2019-09-03;3,63;100127;38445;439,547972925675
3;2019-09-04;1,01;100127;10697,68;127,246238860833
4;2019-09-05;3,19;100127;33771,91;385,154011329921
5;2019-09-06;1,98;100127;20975,81;236,962173381895
6;2019-09-07;3,79;100127;40219,05;452,270631842401
7;2019-09-08;2,56;100127;27088,73;303,441770032169
8;2019-09-09;1,24;100127;13149,13;152,466128485404
9;2019-09-10;0,85;100127;8957,43;108,624431195278
10;2019-09-11;1,53;100127;16226,08;182,187112699123
11;2019-09-12;3,23;100127;34252,26;376,592939497463
12;2019-09-13;4,2;100127;44478,03;492,984541627701
13;2019-09-14;3,85;100127;40843,98;446,707389256016
14;2019-09-15;2,78;100127;29455,35;331,464403701685
15;2019-09-16;4,43;100127;46917,63;510,916848777296
16;2019-09-17;3,45;100127;36510,99;406,988068371505
17;2019-09-18;3,41;100127;36100,86;398,887195256477
18;2019-09-19;3,79;100127;40170,03;432,324449880712
19;2019-09-20;1,77;100127;18738,17;213,091592606251
20;2019-09-21;4,01;100127;42549,74;446,39579214206
21;2019-09-22;4,9;100127;51941,58;536,694599488559
22;2019-09-23;1,23;100127;13051,77;149,009514939813
23;2019-09-24;0,58;100127;6131,6;77,2319823628811
24;2019-09-26;0,75;100127;7968,3;94,9106351870763
25;2019-09-27;2,28;100127;24197,55;272,714433800377
26;2019-09-28;1,58;100127;16711,83;189,642521080511
27;2019-09-29;1,41;100127;14912,58;171,79023903071
28;2019-09-30;2,69;100127;28511,13;310,829893477959
29;2020-10-31;1;100127;10563,2;127,95134645301
0;2019-10-01;2,17;100127;23000,86;248,073381100636
1;2019-10-02;1,83;100127;19434,53;215,457866284936
2;2019-10-03;1,22;100127;12978,28;148,25888005082
3;2019-10-04;0,89;100127;9462,26;111,512291306787
4;2019-10-05;3,69;100127;39057,63;416,2817539281
5;2019-10-06;2,5;100127;26535,08;288,269428532433
6;2019-10-07;3,59;100127;38092,3;403,522765811143
7;2019-10-08;2,56;100127;27176,32;312,690126550191
8;2019-10-09;2,32;100127;24616,38;273,602548075012
9;2019-10-10;2,85;100127;30215,15;327,061219374311
10;2019-10-11;1,1;100127;11696,69;136,700863224362
11;2019-10-12;1,99;100127;21130,97;237,984989116179
12;2019-10-13;0,77;100127;8174,31;97,183091534893
13;2019-10-14;1,47;100127;15620,76;178,169225208454
14;2019-10-15;0,63;100127;6667,13;82,1616470189496
15;2019-10-16;0,45;100127;4804,71;61,5717572798565
16;2019-10-17;0,78;100127;8317,67;98,6547420679277
17;2019-10-18;0,66;100127;7004,68;84,5264444031954
18;2019-10-19;1,87;100127;19793,42;227,442012921975
19;2019-10-20;2;100127;21207,43;247,130294795181
20;2019-10-21;0,49;100127;5190,25;65,0753808589012
21;2019-10-22;1,26;100127;13405,23;158,741969697237
22;2019-10-23;1,23;100127;13014,36;153,185088090696
23;2019-10-24;0,49;100127;5238,18;64,9954791599022
24;2019-10-25;1,66;100127;17563,7;210,195286036395
25;2019-10-26;0,26;100127;2710,79;38,1433626796842
26;2019-10-27;1,81;100127;19141,77;239,341475259831
27;2019-10-28;2,07;100127;21983,33;268,114149409062
28;2019-10-29;2,61;100127;27682,79;337,712208663761
29;2019-10-30;0,73;100127;7725,65;94,3561470340395
30;2019-10-31;0,92;100127;9712,28;115,640073130906
31;2020-10-31;1;100127;10563,2;127,95134645301
0;2019-11-01;0,9;100127;9563,59;113,068279108123
1;2019-11-02;0,23;100127;2409,03;34,3158635478998
2;2019-11-03;0,34;100127;3602,43;47,375712181732
3;2019-11-04;0,22;100127;2365,35;33,5489194010934
4;2019-11-05;0,12;100127;1260,16;20,7361709689024
5;2019-11-06;0,45;100127;4812,3;60,0927143620246
6;2019-11-07;0,5;100127;5314,7;67,1900069590573
7;2019-11-08;0,68;100127;7241,76;94,0483381354864
8;2019-11-09;0,31;100127;3305,47;43,7165504563383
9;2019-11-10;0,87;100127;9172,67;121,868784446428
10;2019-11-11;1,03;100127;10881,44;136,933598003859
11;2019-11-12;0,36;100127;3781,2;48,9866430226456
12;2019-11-13;1,21;100127;12831,03;179,332410000936
13;2019-11-14;0,76;100127;8097,13;116,118379868135
14;2019-11-15;0,2;100127;2085,91;30,0393454465499
15;2019-11-16;0,06;100127;642,7;12,9177768835445
16;2019-11-17;0,73;100127;7775,14;100,538959633527
17;2019-11-18;0,05;100127;489,85;11,1970594492351
18;2019-11-19;0,17;100127;1822,08;26,4949371628748
19;2019-11-20;0,87;100127;9210,26;132,180406951718
20;2019-11-21;0,14;100127;1476,82;22,7310028215918
21;2019-11-22;0,34;100127;3566,76;47,2701813133171
22;2019-11-23;0,04;100127;467,56;10,6977666312048
23;2019-11-24;0,07;100127;774,86;14,3040238719815
24;2019-11-25;0,03;100127;270,85;8,35253814008675
25;2019-11-26;0,07;100127;712,89;13,83485493102
26;2019-11-27;0,1;100127;1102,18;18,2652752244611
27;2019-11-28;0,17;100127;1781,34;26,2331889257147
28;2019-11-29;0,99;100127;10467,32;171,358286979155
29;2019-11-30;1,08;100127;11418;188,956937427085
30;2020-10-31;1;100127;10563,2;127,95134645301
0;2019-12-01;0,56;100127;5949,95;76,8962132315372
1;2019-12-02;0,97;100127;10227,62;169,22804347955
2;2019-12-03;0,13;100127;1352,41;21,3409640036985
3;2019-12-04;0,34;100127;3584,74;47,9665587395119
4;2019-12-05;0,4;100127;4218,38;58,2943373568195
5;2019-12-06;0,11;100127;1208,35;19,637275824973
6;2019-12-07;0,53;100127;5583,57;84,9987524957385
7;2019-12-08;0,17;100127;1832,5;27,2083896446253
8;2019-12-09;0,47;100127;5004,7;76,7970772154815
9;2019-12-10;0,41;100127;4334,87;62,5208165063092
10;2019-12-11;0,44;100127;4659,66;72,1382756287873
11;2019-12-12;0,21;100127;2250,9;32,7304257002519
12;2019-12-13;0,21;100127;2242,94;32,0979915390332
13;2019-12-14;0,13;100127;1342,04;20,9768223328476
14;2019-12-15;0,15;100127;1547,04;23,1784268959338
15;2019-12-16;0,11;100127;1145,46;18,7681278304626
16;2019-12-17;0,04;100127;452,2;10,4260513343841
17;2019-12-18;0,55;100127;5849,1;97,6577819565666
18;2019-12-19;0,4;100127;4194,73;59,3026592545757
19;2019-12-20;0,14;100127;1486,89;22,5025760539127
20;2019-12-21;0,31;100127;3317,49;48,6758769991117
21;2019-12-22;0,08;100127;837,21;15,0658063261233
22;2019-12-23;0,15;100127;1622,05;23,4793257261107
23;2019-12-24;0,24;100127;2514,42;35,2817433384899
24;2019-12-25;0,33;100127;3513,36;53,3905512485647
25;2019-12-26;0,74;100127;7870,11;135,707659689985
26;2019-12-27;0,2;100127;2154,33;30,1407087481426
27;2019-12-28;0,19;100127;2055,57;27,4322605710577
28;2019-12-29;0,08;100127;878,71;15,1546999945735
29;2019-12-30;0,39;100127;4150,67;59,2925623147877
30;2019-12-31;0,64;100127;6763,94;110,297312765643
31;2020-10-31;1;100127;10563,2;127,95134645301
0;2020-01-01;0,44;100127;4690,45;66,1156281136426
1;2020-01-02;0,07;100127;737,97;13,7049365920977
2;2020-01-03;0,39;100127;4117,11;55,8787502595384
3;2020-01-04;0,85;100127;8955,79;154,150903148746
4;2020-01-05;0,25;100127;2692,95;36,9740972280312
5;2020-01-06;0,12;100127;1231,02;19,6129024767077
6;2020-01-07;0,36;100127;3819,39;50,8646837140064
7;2020-01-08;0,45;100127;4771,72;62,384665120786
8;2020-01-09;0,05;100127;492,43;11,1601240507433
9;2020-01-10;0,13;100127;1354,7;20,8681215186615
10;2020-01-11;0,07;100127;779,12;14,2535113711791
11;2020-01-12;0,31;100127;3262,29;42,0591385194669
12;2020-01-13;0,64;100127;6805,5;102,653639671253
13;2020-01-14;0,59;100127;6297,97;85,020148607426
14;2020-01-15;0,15;100127;1590,32;23,71554354247
15;2020-01-16;0,6;100127;6380,86;90,7313423058638
16;2020-01-17;0,64;100127;6819,05;92,8530651770405
17;2020-01-18;0,36;100127;3779,57;49,5759180282704
18;2020-01-19;1,26;100127;13359,4;208,236890554838
19;2020-01-20;0,19;100127;2011,26;28,4634444983629
20;2020-01-21;0,12;100127;1223,57;20,0891951194043
21;2020-01-22;1,19;100127;12634,36;188,997757944005
22;2020-01-23;0,35;100127;3727,69;47,7570978334142
23;2020-01-24;0,21;100127;2235,66;31,2922937298111
24;2020-01-25;0,49;100127;5162,86;64,1357052334941
25;2020-01-26;0,18;100127;1875,38;27,4073233386083
26;2020-01-27;0,53;100127;5569,92;70,8562678665979
27;2020-01-28;0,47;100127;5030,83;64,2287708061109
28;2020-01-29;0,79;100127;8422,66;110,721144067729
29;2020-01-30;0,36;100127;3790,64;48,844594871638
30;2020-01-31;0,43;100127;4542,01;57,338157460793
31;2020-10-31;1;100127;10563,2;127,95134645301
0;2020-02-01;0,34;100127;3588,85;46,425592829102
1;2020-02-02;1,3;100127;13765,53;187,654795119281
2;2020-02-03;0,39;100127;4145,21;54,149418173192
3;2020-02-04;0,63;100127;6678,56;85,5048069541555
4;2020-02-05;1,63;100127;17305,68;226,995391831208
5;2020-02-06;0,67;100127;7108,39;88,3269988970918
6;2020-02-07;0,36;100127;3854,89;49,8873223872911
7;2020-02-08;0,78;100127;8251,17;102,793673586546
8;2020-02-09;0,08;100127;887,43;16,5641049326307
9;2020-02-10;0,66;100127;7038,99;86,6884389727232
10;2020-02-11;0,4;100127;4261,61;54,6412499601567
11;2020-02-12;0,56;100127;5899,31;71,9586146288606
12;2020-02-13;1,59;100127;16816,01;208,060358422152
13;2020-02-14;0,82;100127;8732,91;106,876291214063
14;2020-02-15;0,32;100127;3350,04;44,3488905210769
15;2020-02-16;0,41;100127;4356,21;55,1598868499199
16;2020-02-17;0,44;100127;4713,62;59,4027445212738
17;2020-02-18;1,51;100127;16038,43;192,229777761829
18;2020-02-19;1,62;100127;17219,71;204,747857556025
19;2020-02-20;0,5;100127;5298,51;65,169797786748
20;2020-02-21;1,12;100127;11885,75;144,391421761763
21;2020-02-22;0,83;100127;8783,83;102,53271147425
22;2020-02-23;1,08;100127;11492,34;134,19793890249
23;2020-02-24;0,8;100127;8474,38;99,6371740360523
24;2020-02-25;0,65;100127;6874,8;82,8130544529755
25;2020-02-26;0,53;100127;5668,64;105,395696931464
26;2020-02-27;2,09;100127;22191,67;247,947877929874
27;2020-02-28;2,39;100127;25372,32;278,832696150449
28;2020-02-29;0,55;100127;5848,68;71,0694369756472
29;2020-10-31;1;100127;10563,2;127,95134645301
0;2020-03-01;1,98;100127;5626,73;61,0994377027793
1;2020-03-02;3;100127;8529,73;91,9861538206386
2;2020-03-03;0,52;100127;1488,55;18,3652555404521
3;2020-03-04;2,61;100127;7425,44;80,1043557047113
4;2020-03-05;2,4;100127;6820,41;73,2884051237634
5;2020-03-06;1,21;100127;3454,71;38,8169402646769
6;2020-03-07;1,9;100127;5410,38;57,4280828432449
7;2020-03-08;0,35;100127;1006,67;13,1073450628961
8;2020-03-09;1,58;100127;4497,19;49,8400794350531
9;2020-03-10;0,63;100127;1798,3;21,4703442576743
10;2020-03-11;4,5;100127;12807,57;135,749389143653
11;2020-03-12;1,89;100127;5388,16;59,0783361204389
12;2020-03-13;2,69;100127;7641,63;84,6295451226057
13;2020-03-14;4,99;100127;14192,27;146,612235109214
14;2020-03-15;0,47;100127;1346,34;16,9069836607999
15;2020-03-16;2,34;100127;6664,47;75,987294002871
16;2020-03-17;1,05;100127;2976,5;34,235200582826
17;2020-03-18;1,29;100127;3678,2;41,3620370954242
18;2020-03-19;4,27;100127;12142,65;135,448749587772
19;2020-03-20;4,71;100127;13379,29;140,21054402672
20;2020-03-21;4,75;100127;13502,15;144,778042888735
21;2020-03-22;4,66;100127;49341,37;539,334658555198
22;2020-03-23;5,45;100127;57739,88;609,833663528162
23;2020-03-24;4,92;100127;52114,3;540,05273458222
24;2020-03-25;5,49;100127;58208,6;615,93913361497
25;2020-03-26;5,53;100127;58584,3;610,868727681315
26;2020-03-27;5,51;100127;58436,44;605,83039470048
27;2020-03-28;4,67;100127;49533,54;546,614315305847
28;2020-03-29;4,96;100127;52559,06;578,734390330061
29;2020-03-30;5,63;100127;59621,35;652,894317277747
30;2020-03-31;3,37;100127;35701,16;386,356697785052
31;2020-10-31;1;100127;10563,2;127,95134645301
0;2020-04-01;2,07;100127;21902,15;243,774378610824
1;2020-04-02;2;100127;21205,96;235,205476172497
2;2020-04-03;4,86;100127;51510,1;609,595038825945
3;2020-04-04;3,85;100127;40822,24;453,041438139175
4;2020-04-05;5,83;100127;61741,51;666,582371142137
5;2020-04-06;5,78;100127;61276,09;653,089248350607
6;2020-04-07;5,79;100127;61374,34;670,021834951199
7;2020-04-08;4,26;100127;45160,38;493,859106958158
8;2020-04-09;5,92;100127;62742,7;700,208128229688
9;2020-04-10;5,59;100127;59255,72;653,449019256126
10;2020-04-11;1,34;100127;14245,21;163,983885253211
11;2020-04-12;5,15;100127;54631,66;601,417727885863
12;2020-04-13;5,24;100127;55542,57;653,440659774319
13;2020-04-14;5,65;100127;59884,79;689,281525827952
14;2020-04-15;5,37;100127;56948,05;648,540925028943
15;2020-04-16;4,99;100127;52912,25;605,532827804561
16;2020-04-17;5,62;100127;59582,34;651,796252222388
17;2020-04-18;5,95;100127;63050,89;687,854139070977
18;2020-04-19;6,31;100127;66928,1;735,431406728612
19;2020-04-20;6,26;100127;66318,01;724,404686991484
20;2020-04-21;6,32;100127;66929,8;733,346156070404
21;2020-04-22;6,36;100127;67369,42;735,386101181209
22;2020-04-23;6,22;100127;65954,5;719,121430871171
23;2020-04-24;4,89;100127;51875,12;573,246985117378
24;2020-04-25;4,74;100127;50222,51;556,461835510672
25;2020-04-26;3,66;100127;38790,54;456,863551867832
26;2020-04-27;0,66;100127;6946,33;85,7900378796802
27;2020-04-28;3,74;100127;39652,93;449,866929651713
28;2020-04-29;3,51;100127;37185,61;401,649658657413
29;2020-04-30;1,32;100127;13993,36;159,683306967245
30;2020-10-31;1;100127;10563,2;127,95134645301
0;2020-05-01;2,91;100127;30790,66;327,952192295469
1;2020-05-02;2,95;100127;31230,6;342,858939609826
2;2020-05-03;5,8;100127;61447,08;735,373899389153
3;2020-05-04;5,7;100127;60397,68;724,989800505882
4;2020-05-05;5,65;100127;59832,09;702,610601387365
5;2020-05-06;5,96;100127;63114,21;743,523479629151
6;2020-05-07;6,57;100127;69611,86;796,549553606219
7;2020-05-08;5,18;100127;54919,24;612,042361673237
8;2020-05-09;5,71;100127;60492,91;691,212669751943
9;2020-05-10;3,27;100127;34661,48;374,893465300379
10;2020-05-11;6,07;100127;64287,54;775,864432879268
11;2020-05-12;4,55;100127;48237,58;509,304298905887
12;2020-05-13;5,45;100127;57775,16;669,992751651002
13;2020-05-14;5,32;100127;56387,97;643,616986571018
14;2020-05-15;4,79;100127;50753,5;607,169781663734
15;2020-05-16;3,09;100127;32732,78;359,63895920112
16;2020-05-17;3,6;100127;38130,75;440,371966373646
17;2020-05-18;1,56;100127;16564,62;188,575416872854
18;2020-05-19;5,28;100127;55984,81;699,921559440765
19;2020-05-20;6,77;100127;71760,95;808,769765874112
20;2020-05-21;6,3;100127;66800,09;741,599068912837
21;2020-05-22;3,1;100127;32903,83;355,160865340233
22;2020-05-23;5,3;100127;56161,91;674,483511207602
23;2020-05-24;2,12;100127;22441,94;251,007750647858
24;2020-05-25;3,42;100127;36198,39;414,505524909292
25;2020-05-26;5,6;100127;59384,3;663,501717867605
26;2020-05-27;5,31;100127;56326,23;602,613533618017
27;2020-05-28;6,65;100127;70472,38;815,75481340898
28;2020-05-29;7,02;100127;74376,31;836,96507573944
29;2020-05-30;6,83;100127;72374,69;813,866731702959
30;2020-05-31;6,81;100127;72140,59;806,969568095394
31;2020-10-31;1;100127;10563,2;127,95134645301
0;2020-06-01;6,89;100127;73055,48;799,275906258313
1;2020-06-02;6,44;100127;68204,02;738,602366021147
2;2020-06-03;4,56;100127;48306,91;552,696764795486
3;2020-06-04;2,23;100127;23667,36;264,961379844561
4;2020-06-05;4,52;100127;47851,74;588,408302007155
5;2020-06-06;4,1;100127;43464,03;486,931107044565
6;2020-06-07;4,43;100127;46980,25;532,617557207813
7;2020-06-08;4,3;100127;45562,02;496,889347715377
8;2020-06-09;3,99;100127;42253,34;457,212485176445
9;2020-06-10;5,83;100127;61826,84;666,451607719475
10;2020-06-11;5,01;100127;53058,71;610,125749638759
11;2020-06-12;1,77;100127;18807,16;213,521127769426
12;2020-06-13;2,26;100127;23920,73;266,520311235358
13;2020-06-14;6,92;100127;73304,93;833,727076108722
14;2020-06-15;7,03;100127;74522,1;811,704655002739
15;2020-06-16;6,87;100127;72782,43;786,670893397591
16;2020-06-17;3,76;100127;39866,61;416,967485829173
17;2020-06-18;4,64;100127;49138,28;524,24793136548
18;2020-06-19;1,78;100127;18817,39;213,409539522265
19;2020-06-20;1,22;100127;12907,3;152,224338312742
20;2020-06-21;6,09;100127;64533,04;745,651708616965
21;2020-06-22;5,57;100127;59077,74;720,526781388886
22;2020-06-23;6,71;100127;71092,01;787,238937177067
23;2020-06-24;6,72;100127;71192,64;762,942438553754
24;2020-06-25;6,8;100127;72031,78;789,700096947164
25;2020-06-26;6,46;100127;68421,51;747,808170850614
26;2020-06-27;4,44;100127;47032,53;532,516712980317
27;2020-06-28;3,03;100127;32131,48;355,315556530621
28;2020-06-29;4,59;100127;48690,71;578,732513408868
29;2020-06-30;3,29;100127;34899,14;413,319535637578
30;2020-10-31;1;100127;10563,2;127,95134645301
0;2020-07-01;3,55;100127;37572,5;411,209281452483
1;2020-07-02;5,72;100127;60636,41;718,132676734434
2;2020-07-03;2,92;100127;30988,41;341,492152608754
3;2020-07-04;1,49;100127;15753,48;184,789777032074
4;2020-07-05;3,07;100127;32578,29;380,468433698739
5;2020-07-06;4,28;100127;45325,93;519,210695947453
6;2020-07-07;4,06;100127;42993,33;511,394950924184
7;2020-07-08;4,67;100127;49509,5;577,074926101546
8;2020-07-09;5,67;100127;60125,78;692,221770750081
9;2020-07-10;4,61;100127;48812,13;526,754809680335
10;2020-07-11;4,96;100127;52544,23;605,00892798281
11;2020-07-12;3,29;100127;34821,96;382,11073215532
12;2020-07-13;4,95;100127;52501,32;611,277419117988
13;2020-07-14;1,81;100127;19213,64;218,472719072256
14;2020-07-15;3,25;100127;34411,87;378,52165487404
15;2020-07-16;3,24;100127;34352,13;379,521257263767
16;2020-07-17;4,9;100127;51900,75;589,728167662384
17;2020-07-18;3,95;100127;41849,9;478,134207608922
18;2020-07-19;1,87;100127;19821,85;221,650886863605
19;2020-07-20;5,38;100127;57068,46;655,919059613839
20;2020-07-21;6,1;100127;64696,16;763,286704908587
21;2020-07-22;5,8;100127;61468,87;717,16985759979
22;2020-07-23;3,28;100127;34721,09;385,510165749174
23;2020-07-24;3,2;100127;33892,56;393,799981529463
24;2020-07-25;4,06;100127;43021,39;476,06797376151
25;2020-07-26;3,07;100127;32492,67;354,600220867048
26;2020-07-27;3,64;100127;38603,84;432,229143970317
27;2020-07-28;3,98;100127;42195,74;487,142262265102
28;2020-07-29;2,75;100127;29110,41;322,242966394401
29;2020-07-30;3,35;100127;35533,81;390,952526733586
30;2020-07-31;5,39;100127;57118,16;641,851965386539
31;2020-10-31;1;100127;10563,2;127,95134645301
0;2020-08-01;5,84;100127;61843,05;685,454541424362
1;2020-08-02;3,19;100127;33766,42;386,610952595618
2;2020-08-03;4,3;100127;45610,19;491,647065479826
3;2020-08-04;4,7;100127;49839,47;583,335295333193
4;2020-08-05;1,71;100127;18133,02;205,477684761905
5;2020-08-06;3,93;100127;41641;441,652641292072
6;2020-08-07;6,15;100127;65173,12;680,089922209095
7;2020-08-08;4,78;100127;50662,34;531,914266691002
8;2020-08-09;5,17;100127;54781,52;578,014424626412
9;2020-08-10;5,14;100127;54475,83;587,014432470337
10;2020-08-11;5,88;100127;62313,49;652,667655285674
11;2020-08-12;6,03;100127;63938,07;679,871815518508
12;2020-08-13;6,07;100127;64349,23;677,026194625853
13;2020-08-14;5,96;100127;63115,48;659,768607905198
14;2020-08-15;5,61;100127;59417,94;626,934528315145
15;2020-08-16;5,86;100127;62082,35;648,04921129315
16;2020-08-17;5,87;100127;62256,51;653,71550753633
17;2020-08-18;2,96;100127;31348,46;346,496720509897
