;createTime;specificEnergy (kWh/kWp);plantid;dayEnergy (kWh);irradiation (Wh/msq)
6;2019-09-07;3,6;100129;10460,04;430,377921255216
7;2019-09-08;2,59;100129;7522,9;297,699819697002
8;2019-09-09;1,27;100129;3695,33;148,824854957735
9;2019-09-10;0,87;100129;2527,22;106,1411245608
10;2019-09-11;1,53;100129;4445,27;180,859248943798
11;2019-09-12;3,21;100129;9324,95;372,933025594448
12;2019-09-13;4,21;100129;12217,07;500,904199165733
13;2019-09-14;3,76;100129;10901,16;436,02026806868
14;2019-09-15;2,82;100129;8195,69;335,868804856152
15;2019-09-16;4,33;100129;12584,34;506,119862158576
16;2019-09-17;3,37;100129;9777,78;398,743638867524
17;2019-09-18;3,36;100129;9746,44;397,372969026674
18;2019-09-19;3,81;100129;11068,07;439,033474399226
19;2019-09-20;1,79;100129;5207,26;211,100634367519
20;2019-09-21;4,04;100129;11719,83;448,763093414096
21;2019-09-22;4,88;100129;14165,54;538,522906198288
22;2019-09-23;1,23;100129;3567,46;141,895234877383
23;2019-09-24;0,6;100129;1750,04;75,3539976007299
24;2019-09-26;0,74;100129;2161,21;89,4698566490561
25;2019-09-27;2,21;100129;6416,77;261,527297861606
26;2019-09-28;1,62;100129;4695,4;194,127762891775
27;2019-09-29;1,4;100129;4055,9;164,253636489473
28;2019-09-30;2,64;100129;7660,63;306,68723592783
29;2020-10-31;0,98;100129;2859,36;130,607677401514
0;2019-10-01;2,16;100129;6284,87;243,207947077751
1;2019-10-02;1,81;100129;5253,22;215,484858470812
2;2019-10-03;1,23;100129;3565,36;143,706232377529
3;2019-10-04;0,92;100129;2670,81;109,594029678869
4;2019-10-05;3,42;100129;9941,55;401,909896459138
5;2019-10-06;2,33;100129;6759,03;276,960394304353
6;2019-10-07;3,54;100129;10270,36;409,013493033631
7;2019-10-08;2,51;100129;7288,58;301,340829334611
8;2019-10-09;2,22;100129;6456,42;268,649574969626
9;2019-10-10;2,79;100129;8090,94;328,574993110637
10;2019-10-11;1,07;100129;3096,67;133,419862934538
11;2019-10-12;2,02;100129;5851,83;245,683512054606
12;2019-10-13;0,79;100129;2285,48;94,0028277727812
13;2019-10-14;1,48;100129;4289,76;179,006321840162
14;2019-10-15;0,63;100129;1830,39;78,4854333666447
15;2019-10-16;0,46;100129;1342,73;58,4559442619648
16;2019-10-17;0,81;100129;2342,57;96,6234960568528
17;2019-10-18;0,68;100129;1982,26;82,1977987712709
18;2019-10-19;1,74;100129;5064,24;219,870707898894
19;2019-10-20;1,91;100129;5555,72;245,782513900165
20;2019-10-21;0,49;100129;1430,06;61,6748002655098
21;2019-10-22;1,18;100129;3429,04;147,340954582959
22;2019-10-23;1,21;100129;3500,57;147,481169461851
23;2019-10-24;0,52;100129;1498,87;63,8011506748543
24;2019-10-25;1,56;100129;4529,37;202,812755296474
25;2019-10-26;0,27;100129;777,5;36,3490103866336
26;2019-10-27;1,7;100129;4936,33;237,24415810428
27;2019-10-28;1,92;100129;5562,89;264,559697930665
28;2019-10-29;2,4;100129;6976,54;343,168329645818
29;2019-10-30;0,73;100129;2117,77;92,3582653302621
30;2019-10-31;0,94;100129;2739,68;115,619261373037
31;2020-10-31;0,98;100129;2859,36;130,607677401514
0;2019-11-01;0,92;100129;2661,43;111,164181391429
1;2019-11-02;0,24;100129;699,5;32,8207974021604
2;2019-11-03;0,36;100129;1051,38;46,9577523043415
3;2019-11-04;0,23;100129;675,96;31,7333094003702
4;2019-11-05;0,12;100129;357,39;18,7580989292977
5;2019-11-06;0,47;100129;1376,57;58,795536504755
6;2019-11-07;0,52;100129;1500,02;65,5973430872337
7;2019-11-08;0,65;100129;1894,77;91,4409482560517
8;2019-11-09;0,33;100129;954,22;42,3749505152529
9;2019-11-10;0,83;100129;2405,01;121,862321463542
10;2019-11-11;0,99;100129;2874,57;135,566528125195
11;2019-11-12;0,36;100129;1049,47;46,1886930482294
12;2019-11-13;1,11;100129;3212,1;182,110420451289
13;2019-11-14;0,67;100129;1952,09;111,178283881592
14;2019-11-15;0,21;100129;604,38;28,6341306331559
15;2019-11-16;0,06;100129;176,82;10,9741605176176
16;2019-11-17;0,7;100129;2036,23;97,328296858244
17;2019-11-18;0,05;100129;144,38;9,6819259619635
18;2019-11-19;0,18;100129;521,18;24,7761570397613
19;2019-11-20;0,79;100129;2302,64;134,223134840698
20;2019-11-21;0,15;100129;427,18;21,3242104976275
21;2019-11-22;0,34;100129;973,06;44,5280582946221
22;2019-11-23;0,05;100129;137,02;9,28983455506032
23;2019-11-24;0,08;100129;232,6;13,223703892171
24;2019-11-25;0,03;100129;82,92;6,93435142974098
25;2019-11-26;0,07;100129;212,86;12,5309563013213
26;2019-11-27;0,11;100129;317,64;16,5427585455612
27;2019-11-28;0,18;100129;530,44;25,1685024262528
28;2019-11-29;0,85;100129;2468,99;173,304194214423
29;2019-11-30;0,91;100129;2645,82;191,437151809429
30;2020-10-31;0,98;100129;2859,36;130,607677401514
0;2019-12-01;0,55;100129;1586,89;75,6542997695704
1;2019-12-02;0,83;100129;2409,38;171,563064636197
2;2019-12-03;0,14;100129;401,91;20,0399016730403
3;2019-12-04;0,34;100129;990,79;45,625752361361
4;2019-12-05;0,39;100129;1143,98;56,5972582343802
5;2019-12-06;0,12;100129;342,13;17,8208548508189
6;2019-12-07;0,5;100129;1440,52;84,0533152306848
7;2019-12-08;0,18;100129;516,61;25,8068318560589
8;2019-12-09;0,45;100129;1294,4;75,3389073100067
9;2019-12-10;0,4;100129;1156,95;61,4428274205159
10;2019-12-11;0,41;100129;1201,33;71,6985507878999
11;2019-12-12;0,22;100129;635,57;31,3158058242327
12;2019-12-13;0,21;100129;606,95;29,254891761571
13;2019-12-14;0,13;100129;364,88;18,4564744263684
14;2019-12-15;0,16;100129;450,35;21,8664059104687
15;2019-12-16;0,11;100129;332,46;17,2427425271459
16;2019-12-17;0,04;100129;130,45;8,78990446294168
17;2019-12-18;0,48;100129;1396,11;95,6556805528308
18;2019-12-19;0,38;100129;1105,31;56,6708637360629
19;2019-12-20;0,13;100129;376,57;18,911120871795
20;2019-12-21;0,31;100129;899,62;49,4034411201272
21;2019-12-22;0,08;100129;235,29;13,0999943902038
22;2019-12-23;0,16;100129;456,53;21,4320488498595
23;2019-12-24;0,24;100129;700,79;33,2333063366749
24;2019-12-25;0,31;100129;905,53;50,4162434449457
25;2019-12-26;0,61;100129;1785,1;134,556872088514
26;2019-12-27;0,21;100129;599,84;27,4923282104102
27;2019-12-28;0,2;100129;585,19;25,6807806271966
28;2019-12-29;0,1;100129;278,47;14,6158756787866
29;2019-12-30;0,38;100129;1090,27;56,8322358251278
30;2019-12-31;0,58;100129;1672,11;109,691364029773
31;2020-10-31;0,98;100129;2859,36;130,607677401514
0;2020-01-01;0,41;100129;1181,17;60,9981886795034
1;2020-01-02;0,08;100129;227,31;12,7306340405187
2;2020-01-03;0,38;100129;1104,66;53,3105115135505
3;2020-01-04;0,72;100129;2098,11;155,209150633795
4;2020-01-05;0,26;100129;754,77;35,229883771865
5;2020-01-06;0,12;100129;360,19;18,2113471438743
6;2020-01-07;0,37;100129;1082,98;50,5562604027445
7;2020-01-08;0,44;100129;1286,41;58,8980268507591
8;2020-01-09;0,05;100129;139;9,2962133465039
9;2020-01-10;0,14;100129;395;19,348035658775
10;2020-01-11;0,08;100129;230,58;12,9448449679469
11;2020-01-12;0,31;100129;902,27;39,1926988549332
12;2020-01-13;0,61;100129;1774,14;103,330302379024
13;2020-01-14;0,58;100129;1677,3;82,2617458292276
14;2020-01-15;0,16;100129;465,78;22,3214062925884
15;2020-01-16;0,55;100129;1582,17;83,6191956526017
16;2020-01-17;0,63;100129;1816,09;91,5576789231378
17;2020-01-18;0,37;100129;1070,73;48,3838658729518
18;2020-01-19;1,09;100129;3177,51;210,33891639478
19;2020-01-20;0,2;100129;573,65;26,6337844993515
20;2020-01-21;0,12;100129;361,84;18,7971515987471
21;2020-01-22;1,06;100129;3090,48;190,356067661731
22;2020-01-23;0,35;100129;1014,64;43,4801907293957
23;2020-01-24;0,22;100129;639,09;29,1500188891823
24;2020-01-25;0,49;100129;1431,65;61,4706748624693
25;2020-01-26;0,19;100129;546,22;25,7809228465035
26;2020-01-27;0,53;100129;1526,5;68,8191396757559
27;2020-01-28;0,47;100129;1374,28;62,325926416127
28;2020-01-29;0,76;100129;2218,74;108,01397432269
29;2020-01-30;0,37;100129;1084,15;46,7393150650838
30;2020-01-31;0,44;100129;1284,14;55,0088206684195
31;2020-10-31;0,98;100129;2859,36;130,607677401514
0;2020-02-01;0,35;100129;1022,79;44,5273102051008
1;2020-02-02;1,2;100129;3476,2;185,513431821606
2;2020-02-03;0,41;100129;1190,28;52,5511585210796
3;2020-02-04;0,63;100129;1825,87;82,8062980363637
4;2020-02-05;1,55;100129;4502,6;229,309597919717
5;2020-02-06;0,67;100129;1955,03;85,5274365981489
6;2020-02-07;0,4;100129;1154,42;49,7565007104121
7;2020-02-08;0,77;100129;2232,56;100,211513598571
8;2020-02-09;0,09;100129;267,24;15,2649574960086
9;2020-02-10;0,67;100129;1933,79;84,1354970536046
10;2020-02-11;0,4;100129;1163,21;51,0789336758125
11;2020-02-12;0,57;100129;1648,73;69,1622818530323
12;2020-02-13;1,54;100129;4470,49;207,064284068172
13;2020-02-14;0,8;100129;2329,79;103,949213679998
14;2020-02-15;0,34;100129;984,2;42,9702290635162
15;2020-02-16;0,42;100129;1211,95;51,3258808159782
16;2020-02-17;0,45;100129;1295,64;54,9033567799707
17;2020-02-18;1,45;100129;4200,79;186,619495740054
18;2020-02-19;1,58;100129;4596,61;200,888746880919
19;2020-02-20;0,53;100129;1538,12;64,0006821508329
20;2020-02-21;1,08;100129;3140,52;139,146237100034
21;2020-02-22;0,81;100129;2360,1;96,878430254107
22;2020-02-23;1,07;100129;3116,74;130,30625082359
23;2020-02-24;0,82;100129;2382,61;96,1115173114297
24;2020-02-25;0,66;100129;1927;79,8023406367346
25;2020-02-26;0,57;100129;1645,71;103,219351405925
26;2020-02-27;1,81;100129;5246,97;212,464357696192
27;2020-02-28;2,27;100129;6601,87;273,369146263785
28;2020-02-29;0,56;100129;1627,22;67,7725655929032
29;2020-10-31;0,98;100129;2859,36;130,607677401514
0;2020-03-01;1,88;100129;1367,48;53,7257876947524
1;2020-03-02;3,04;100129;2202,83;89,6968348018401
2;2020-03-03;0,54;100129;394,76;16,7180203068737
3;2020-03-04;2,6;100129;1890,36;76,901819046109
4;2020-03-05;2,41;100129;1749,6;70,1722784469214
5;2020-03-06;1,23;100129;896,09;35,0405256202405
6;2020-03-07;2,15;100129;1557,02;56,9111583434677
7;2020-03-08;0,36;100129;263,16;11,5980959774595
8;2020-03-09;1,58;100129;1147,75;44,6270887316262
9;2020-03-10;0,64;100129;467,58;19,1552373170255
10;2020-03-11;4,37;100129;3172;121,738509326982
11;2020-03-12;2;100129;1453,44;55,8184476850218
12;2020-03-13;2,75;100129;1998,8;79,7557946299316
13;2020-03-14;5;100129;3631,91;136,661898702522
14;2020-03-15;0,49;100129;356,73;15,2235114625305
15;2020-03-16;2,42;100129;1759,67;69,9429404323922
16;2020-03-17;1,07;100129;775,71;31,0478304322977
17;2020-03-18;1,31;100129;950,14;37,116761981211
18;2020-03-19;4,2;100129;3048,05;123,85389137736
19;2020-03-20;4,62;100129;3350,19;127,472953791642
20;2020-03-21;4,85;100129;3519,97;140,293322833394
21;2020-03-22;4,56;100129;13249,27;528,670230696675
22;2020-03-23;5,38;100129;15627,59;608,108595465673
23;2020-03-24;4,89;100129;14191,1;532,552792015271
24;2020-03-25;5,43;100129;15763,8;611,234140325883
25;2020-03-26;5,47;100129;15886,79;611,66592638473
26;2020-03-27;5,46;100129;15854,07;606,668702946305
27;2020-03-28;4,63;100129;13430,29;546,675947488182
28;2020-03-29;5,55;100129;16105,87;646,116079273566
29;2020-03-30;5,56;100129;16152,94;648,896945394657
30;2020-03-31;3,35;100129;9736,11;391,704136429377
31;2020-10-31;0,98;100129;2859,36;130,607677401514
0;2020-04-01;2,1;100129;6107,14;241,6473602374
1;2020-04-02;2,03;100129;5900,98;233,490019847865
2;2020-04-03;4,87;100129;14130,17;616,30896265647
3;2020-04-04;3,88;100129;11260,79;457,994224552815
4;2020-04-05;5,78;100129;16787,32;666,955373142049
5;2020-04-06;5,74;100129;16667,94;652,58187560487
6;2020-04-07;5,75;100129;16684,58;673,345599285518
7;2020-04-08;4,26;100129;12368,21;495,491537761171
8;2020-04-09;5,86;100129;17016,06;699,056706671314
9;2020-04-10;5,56;100129;16129,47;651,769562471658
10;2020-04-11;1,39;100129;4033,48;163,043820375007
11;2020-04-12;5,07;100129;14708,79;585,106612828451
12;2020-04-13;5,19;100129;15078,65;658,416871087221
13;2020-04-14;5,6;100129;16248,72;689,799997485467
14;2020-04-15;5,35;100129;15525,72;640,08438501184
15;2020-04-16;5;100129;14524,61;609,36332328981
16;2020-04-17;5,63;100129;16352,85;656,400332047128
17;2020-04-18;5,91;100129;17167,89;687,302836817994
18;2020-04-19;6,28;100129;18232,77;737,953864155666
19;2020-04-20;6,22;100129;18055,62;725,165053834866
20;2020-04-21;6,28;100129;18240,81;733,866064457196
21;2020-04-22;6,33;100129;18368,65;736,385133246166
22;2020-04-23;6,19;100129;17970,24;727,664823554627
23;2020-04-24;4,96;100129;14391,81;573,867110447178
24;2020-04-25;4,73;100129;13735,88;548,086864289266
25;2020-04-26;3,83;100129;11121,13;466,910056583298
26;2020-04-27;0,66;100129;1929,94;83,8949843564591
27;2020-04-28;3,82;100129;11083,58;450,054590938447
28;2020-04-29;3,52;100129;10209,33;387,911340451436
29;2020-04-30;1,34;100129;3894,34;156,984256542396
30;2020-10-31;0,98;100129;2859,36;130,607677401514
0;2020-05-01;2,9;100129;8410,95;317,992446617946
1;2020-05-02;2,89;100129;8397,25;333,847707111559
2;2020-05-03;5,67;100129;16466,03;725,149757284729
3;2020-05-04;5,66;100129;16435,45;725,537684480884
4;2020-05-05;5,56;100129;16152,99;689,415571613352
5;2020-05-06;5,89;100129;17090,47;738,34168909587
6;2020-05-07;6,49;100129;18842,09;792,588495519651
7;2020-05-08;5,12;100129;14861,16;595,499688993366
8;2020-05-09;5,57;100129;16181,28;678,135384246207
9;2020-05-10;3,33;100129;9670,07;367,621297849632
10;2020-05-11;5,99;100129;17398,22;761,316837739046
11;2020-05-12;4,65;100129;13501,49;508,363453799529
12;2020-05-13;5,5;100129;15952,31;676,06852706948
13;2020-05-14;5,41;100129;15698,46;638,110536713509
14;2020-05-15;4,79;100129;13907,16;608,24972432427
15;2020-05-16;3,1;100129;9009,63;350,0423535622
16;2020-05-17;3,61;100129;10489,28;428,308013636796
17;2020-05-18;1,6;100129;4650,74;186,508702834066
18;2020-05-19;5,24;100129;15201,76;698,01851738426
19;2020-05-20;6,74;100129;19570,09;808,442045886686
20;2020-05-21;6,32;100129;18337,75;738,445272278657
21;2020-05-22;3,15;100129;9145,96;347,809862146521
22;2020-05-23;5,28;100129;15321,31;665,7731725743
23;2020-05-24;2,18;100129;6321,24;248,824812788423
24;2020-05-25;3,46;100129;10040,06;409,821601046921
25;2020-05-26;5,61;100129;16281,69;660,360411138796
26;2020-05-27;5,39;100129;15639,28;596,493021187637
27;2020-05-28;6,64;100129;19275,33;815,912094268558
28;2020-05-29;6,94;100129;20144,89;829,153117274679
29;2020-05-30;6,77;100129;19657,41;805,300384079882
30;2020-05-31;6,76;100129;19623,6;800,541833589829
31;2020-10-31;0,98;100129;2859,36;130,607677401514
0;2020-06-01;6,86;100129;19903,86;789,788380028075
1;2020-06-02;6,44;100129;18693,62;723,313974230705
2;2020-06-03;4,55;100129;13198,2;539,172775142502
3;2020-06-04;2,26;100129;6571,42;257,658431875132
4;2020-06-05;4,47;100129;12988,33;575,908154911758
5;2020-06-06;4,03;100129;11705,41;460,815295418193
6;2020-06-07;4,58;100129;13283,05;547,367112315681
7;2020-06-08;4,38;100129;12724,31;496,958107867448
8;2020-06-09;4,11;100129;11920,34;461,898689997825
9;2020-06-10;5,85;100129;16980,87;651,853495914386
10;2020-06-11;5,01;100129;14545,3;599,240719117831
11;2020-06-12;1,81;100129;5253,69;208,656525489628
12;2020-06-13;2,3;100129;6681,06;261,050671340025
13;2020-06-14;6,87;100129;19949,64;823,246734064537
14;2020-06-15;6,99;100129;20286,77;802,707063902789
15;2020-06-16;6,79;100129;19712,4;771,088244972195
16;2020-06-17;3,81;100129;11073,61;401,027651947596
17;2020-06-18;4,64;100129;13473,81;495,330975174489
18;2020-06-19;1,81;100129;5256,33;209,61773555606
19;2020-06-20;1,26;100129;3656,05;150,871455428602
20;2020-06-21;6,16;100129;17876,87;749,913643586286
21;2020-06-22;5,52;100129;16012,9;708,761746003572
22;2020-06-23;6,76;100129;19613,1;789,257630287124
23;2020-06-24;6,68;100129;19389,7;752,076725753602
24;2020-06-25;6,74;100129;19569,36;774,058038886067
25;2020-06-26;6,47;100129;18787,74;731,484583683119
26;2020-06-27;4,42;100129;12837,89;515,251401632219
27;2020-06-28;3,06;100129;8892,16;349,51364385099
28;2020-06-29;4,54;100129;13189,24;553,538476146292
29;2020-06-30;3,21;100129;9306,53;390,351185683228
30;2020-10-31;0,98;100129;2859,36;130,607677401514
0;2020-07-01;3,56;100129;10333,87;402,474710064805
1;2020-07-02;5,49;100129;15940,87;684,284329264867
2;2020-07-03;2,96;100129;8600,39;332,665351988694
3;2020-07-04;1,52;100129;4413,61;183,278467428869
4;2020-07-05;3,09;100129;8967,23;370,830959498793
5;2020-07-06;4,29;100129;12448,98;511,731486928801
6;2020-07-07;4,04;100129;11739,93;505,192333973024
7;2020-07-08;4,59;100129;13323,1;555,161988908072
8;2020-07-09;5,63;100129;16341,79;680,381123852607
9;2020-07-10;4,71;100129;13665,77;527,720716898921
10;2020-07-11;4,93;100129;14306,65;592,057161481133
11;2020-07-12;3,32;100129;9630,06;372,946664515092
12;2020-07-13;5,09;100129;14790,23;625,682372953164
13;2020-07-14;1,88;100129;5460,83;220,232306730158
14;2020-07-15;3,36;100129;9757,44;381,723601095169
15;2020-07-16;3,25;100129;9428,36;371,968012391828
16;2020-07-17;4,98;100129;14465,63;587,998499419627
17;2020-07-18;4,06;100129;11792,95;481,653068047101
18;2020-07-19;1,91;100129;5546,59;218,454890723397
19;2020-07-20;5,37;100129;15596,59;655,122342516871
20;2020-07-21;6,01;100129;17459,53;758,87596649841
21;2020-07-22;5,81;100129;16867,42;713,727868684795
22;2020-07-23;3,37;100129;9786,39;384,964732849759
23;2020-07-24;3,27;100129;9497,01;394,698289749196
24;2020-07-25;4,1;100129;11905,7;464,882882420819
25;2020-07-26;3,03;100129;8799,16;341,448213277096
26;2020-07-27;3,85;100129;11182,83;447,439800789567
27;2020-07-28;3,95;100129;11470,61;472,735857424994
28;2020-07-29;2,72;100129;7906,15;308,608818496682
29;2020-07-30;3,37;100129;9793,17;389,699157015601
30;2020-07-31;5,41;100129;15698,38;645,150742459058
31;2020-10-31;0,98;100129;2859,36;130,607677401514
0;2020-08-01;5,83;100129;16938,34;676,102157199844
1;2020-08-02;3,33;100129;9659,2;399,541117598927
2;2020-08-03;4,31;100129;12500,21;481,701310851189
3;2020-08-04;4,55;100129;13209,73;558,551216962831
4;2020-08-05;1,78;100129;5160,77;204,178301111632
5;2020-08-06;3,97;100129;11530,24;435,452913618188
6;2020-08-07;6,18;100129;17951,86;680,543160258608
7;2020-08-08;4,84;100129;14037,48;525,660556446619
8;2020-08-09;5,24;100129;15207,59;578,389210738666
9;2020-08-10;5,03;100129;14605,73;565,891635267628
10;2020-08-11;5,89;100129;17111,24;645,807730800172
11;2020-08-12;6,05;100129;17569,35;674,517768620539
12;2020-08-13;6,07;100129;17631,21;667,447666978557
13;2020-08-14;6;100129;17418,5;657,262495186967
14;2020-08-15;5,62;100129;16322,21;628,845347622207
15;2020-08-16;5,86;100129;17004,36;642,258723240144
16;2020-08-17;5,89;100129;17087,98;649,694141835305
17;2020-08-18;3,05;100129;8868,51;351,784254892161
18;2020-08-19;3,83;100129;11120,13;455,929270460826
19;2020-08-20;0,95;100129;2768,67;117,808684072282
20;2020-08-21;2,89;100129;8384,92;343,865259471258
21;2020-08-22;3,79;100129;10992,35;454,363048644055
22;2020-08-23;3,32;100129;9626,2;401,067629546107
23;2020-08-24;3,47;100129;10082,12;395,264985455124
24;2020-08-25;4,5;100129;13072,93;549,645758314942
25;2020-08-26;2,39;100129;6948,92;288,696135418566
26;2020-08-27;2,8;100129;8138,73;354,806276559661
27;2020-08-28;1,42;100129;4127,93;179,108469587876
28;2020-08-29;2,59;100129;7526,28;287,37073254462
29;2020-08-30;3,8;100129;11036,95;426,017535830342
30;2020-08-31;5,69;100129;16529,88;632,045371121266
31;2020-10-31;0,98;100129;2859,36;130,607677401514
0;2020-09-01;5,26;100129;15255,82;596,62722154225
1;2020-09-02;5,5;100129;15959,41;620,813465334622
2;2020-09-03;2,35;100129;6808,86;254,372137335343
3;2020-09-04;3,27;100129;9485,92;382,033720436518
4;2020-09-05;3,72;100129;10810,03;443,422850102457
5;2020-09-06;4,52;100129;13128,37;534,759558815936
6;2020-09-07;3,97;100129;11520,36;452,715512882897
7;2020-09-08;3,92;100129;11391,51;469,807867121633
8;2020-09-09;2,26;100129;6557,01;259,917993563323
9;2020-09-10;4,12;100129;11960,77;475,846154374398
10;2020-09-11;2,03;100129;5887,25;230,188136917032
11;2020-09-12;1,64;100129;4753,09;184,934052564484
12;2020-09-13;0,88;100129;2566,71;104,59881959165
13;2020-09-14;4,65;100129;13491,03;512,657711451421
14;2020-09-15;4,27;100129;12398,76;468,556952066531
15;2020-09-16;2,99;100129;8677,98;331,092442747757
16;2020-09-17;4,99;100129;14478,09;544,081157376952
17;2020-09-18;5;100129;14525,66;545,868820021432
18;2020-09-19;2,45;100129;7123,25;272,755808331858
19;2020-09-20;1,49;100129;4329,59;166,092917442705
20;2020-09-21;3,13;100129;9080,75;352,179967767015
21;2020-09-22;4,32;100129;12546,55;480,629305293135
22;2020-09-23;3,18;100129;9236,68;354,107159432693
23;2020-09-24;3,44;100129;9994,44;397,843990476177
24;2020-09-25;0,85;100129;2475,17;101,625713599972
25;2020-09-26;0,82;100129;2369,5;97,2300737694105
26;2020-09-27;2,3;100129;6690,81;265,071672932313
27;2020-09-28;0,79;100129;2300,58;94,3356467243747
28;2020-09-29;1,42;100129;4130,8;162,03691498508
29;2020-09-30;1,08;100129;3129,06;124,557025390055
30;2020-10-31;0,98;100129;2859,36;130,607677401514
0;2020-10-01;1,76;100129;5106,33;207,561950467517
1;2020-10-02;0,69;100129;1993,06;82,8321096184518
2;2020-10-03;0,82;100129;2390,22;97,7936479509494
3;2020-10-04;1,39;100129;4026,03;159,536464342427
4;2020-10-05;2,49;100129;7224,13;281,421857988804
5;2020-10-06;1,22;100129;3540,36;142,060506777686
6;2020-10-07;1,91;100129;5536,32;223,508579349841
7;2020-10-08;0,69;100129;2002,14;83,2193592211215
8;2020-10-09;1,74;100129;5053,78;202,231533932535
9;2020-10-10;3,05;100129;8846,55;353,679111438167
10;2020-10-11;3;100129;8702,53;355,640233814005
11;2020-10-12;1,53;100129;4455,98;184,229124012968
12;2020-10-13;2,51;100129;7288,57;301,803906830009
13;2020-10-14;1,52;100129;4423,56;186,726958724752
14;2020-10-15;1,73;100129;5012,47;208,517694313673
15;2020-10-16;2,62;100129;7607,89;331,74706238662
16;2020-10-17;2,85;100129;8280,55;353,978113290955
17;2020-10-18;2,5;100129;7264,44;314,614729199316
18;2020-10-19;2,5;100129;7244,15;324,456175102022
19;2020-10-20;0,6;100129;1735,86;72,9484377914953
20;2020-10-21;0,3;100129;880,11;40,2745867528003
21;2020-10-22;0,88;100129;2558,41;111,71426534592
22;2020-10-23;1,23;100129;3569,52;153,264277815864
23;2020-10-24;1,39;100129;4042,27;179,828360548428
24;2020-10-25;0,32;100129;942,26;42,0572931863953
25;2020-10-26;0,59;100129;1711,52;71,3600310298793
26;2020-10-27;0,7;100129;2039,67;94,2987737703107
27;2020-10-28;1,65;100129;4788,35;231,17975765357
28;2020-10-29;1,38;100129;4007,21;196,585288453357
29;2020-10-30;0,36;100129;1052,74;46,578624340139
30;2020-10-31;0,98;100129;2859,36;130,607677401514
